payment_id,order_id,payment_date,payment_amount,payment_status
772,772,2026-04-03,20601,Failed
773,773,2024-10-09,44431,Paid
774,774,2025-09-14,38762,Paid
775,775,2024-07-19,16815,Refunded
776,776,2026-03-15,31032,Failed
777,777,2023-04-03,14120,Paid
778,778,2022-11-29,3985,Paid
779,779,2022-08-05,33755,Paid
780,780,2023-12-23,47985,Paid
781,781,2024-12-11,43018,Paid
782,782,2025-09-03,13313,Paid
783,783,2024-05-03,12647,Paid
784,784,2022-06-10,30414,Paid
785,785,2024-07-07,15198,Paid
786,786,2023-07-19,20320,Paid
787,787,2026-03-10,47142,Paid
788,788,2023-09-23,4026,Paid
789,789,2024-06-30,19776,Paid
790,790,2023-08-10,35729,Paid
791,791,2025-02-10,38010,Paid
792,792,2024-05-27,34492,Paid
793,793,2025-11-01,48026,Paid
794,794,2025-07-30,47523,Paid
795,795,2022-08-07,43262,Paid
796,796,2023-06-06,41927,Paid
797,797,2025-12-29,43552,Paid
798,798,2024-12-08,21629,Paid
799,799,2023-10-04,30064,Paid
800,800,2024-11-29,20307,Paid
801,801,2025-10-26,48598,Paid
802,802,2024-09-07,5286,Paid
803,803,2024-01-09,8986,Paid
804,804,2025-02-19,18458,Paid
805,805,2024-03-24,5248,Paid
806,806,2024-07-25,13563,Paid
807,807,2023-07-04,19981,Paid
808,808,2024-05-12,26401,Paid
809,809,2022-05-30,22407,Paid
810,810,2025-02-20,12809,Paid
811,811,2025-03-27,40687,Paid
812,812,2023-07-20,43182,Paid
813,813,2024-02-26,3713,Refunded
814,814,2025-04-02,49154,Paid
815,815,2023-11-10,20452,Paid
816,816,2022-10-13,21184,Paid
817,817,2022-11-30,33733,Paid
818,818,2024-05-04,43376,Paid
819,819,2023-10-27,34590,Paid
820,820,2022-05-21,23504,Paid
821,821,2026-01-31,3688,Paid
822,822,2022-07-25,23412,Paid
823,823,2024-06-14,16042,Paid
824,824,2023-12-22,20365,Failed
825,825,2022-11-09,755,Refunded
826,826,2022-07-31,8198,Paid
827,827,2022-10-18,45717,Refunded
828,828,2023-09-01,41147,Paid
829,829,2025-03-14,17785,Paid
830,830,2023-11-01,26151,Failed
831,831,2025-11-14,33683,Paid
832,832,2025-01-05,42929,Paid
833,833,2022-07-11,1429,Paid
834,834,2026-05-14,13232,Paid
835,835,2023-11-02,27499,Paid
836,836,2023-10-05,16254,Paid
837,837,2024-02-11,15704,Paid
838,838,2025-01-01,28245,Paid
839,839,2022-08-22,37997,Failed
840,840,2022-09-18,7392,Paid
841,841,2025-12-27,11555,Paid
842,842,2024-09-02,42588,Paid
843,843,2023-05-29,19722,Paid
844,844,2025-07-26,14533,Paid
845,845,2022-12-14,5255,Paid
846,846,2022-08-01,43118,Paid
847,847,2024-11-29,42890,Paid
848,848,2026-01-27,39578,Paid
849,849,2024-01-25,14152,Paid
850,850,2024-05-30,22979,Refunded
851,851,2025-09-12,13302,Paid
852,852,2023-11-13,8505,Paid
853,853,2023-06-02,48793,Paid
854,854,2026-03-22,31768,Paid
855,855,2022-05-22,42569,Paid
856,856,2025-05-21,26259,Paid
857,857,2022-12-15,22067,Paid
858,858,2025-08-28,20743,Paid
859,859,2022-06-02,19975,Paid
860,860,2023-11-10,23105,Paid
861,861,2026-03-07,2262,Paid
862,862,2025-04-04,13625,Paid
863,863,2025-06-14,32753,Paid
864,864,2023-04-12,38239,Paid
865,865,2025-11-06,21013,Paid
866,866,2023-05-02,33301,Paid
867,867,2024-09-26,30082,Paid
868,868,2025-05-06,24009,Paid
869,869,2024-06-17,13604,Refunded
870,870,2022-06-24,11891,Paid
871,871,2024-01-04,37619,Paid
872,872,2025-10-10,48270,Paid
873,873,2023-01-03,33972,Paid
874,874,2024-12-29,9843,Paid
875,875,2025-09-01,6209,Paid
876,876,2023-06-24,24697,Paid
877,877,2024-01-09,19183,Paid
878,878,2023-07-02,28585,Paid
879,879,2026-05-08,30048,Paid
880,880,2024-05-21,15504,Paid
881,881,2022-09-19,6985,Paid
882,882,2023-01-15,9750,Paid
883,883,2023-11-21,9207,Failed
884,884,2024-12-24,43246,Paid
885,885,2024-06-23,27193,Paid
886,886,2022-09-16,49116,Refunded
887,887,2023-02-25,43514,Paid
888,888,2025-12-12,25801,Paid
889,889,2025-01-01,46706,Paid
890,890,2024-05-07,42492,Paid
891,891,2024-11-16,33354,Refunded
892,892,2023-07-03,18932,Paid
893,893,2023-07-05,5940,Paid
894,894,2024-09-19,4363,Paid
895,895,2025-11-17,30137,Refunded
896,896,2025-07-26,15857,Paid
897,897,2026-02-17,12851,Paid
898,898,2022-09-21,2109,Paid
899,899,2023-11-28,30467,Paid
900,900,2022-12-08,26523,Paid
901,901,2024-10-30,29091,Paid
902,902,2024-10-23,18506,Paid
903,903,2025-01-03,22679,Paid
904,904,2024-06-03,44431,Paid
905,905,2022-09-13,35173,Refunded
906,906,2025-02-28,27553,Paid
907,907,2023-10-17,29983,Paid
908,908,2025-04-08,13263,Failed
909,909,2025-10-27,32897,Paid
910,910,2023-07-30,32403,Paid
911,911,2023-04-02,33748,Paid
912,912,2026-05-15,5944,Paid
913,913,2022-09-13,20706,Paid
914,914,2022-09-29,5246,Failed
915,915,2023-10-22,5833,Paid
916,916,2023-09-19,21553,Paid
917,917,2024-07-24,38134,Paid
918,918,2024-09-04,23251,Paid
919,919,2024-08-19,27174,Paid
920,920,2023-09-21,29480,Paid
921,921,2025-02-20,14680,Paid
922,922,2023-01-29,23395,Paid
923,923,2026-01-27,3346,Paid
924,924,2023-08-05,1744,Refunded
925,925,2023-10-04,1364,Refunded
926,926,2025-04-10,31268,Paid
927,927,2026-01-07,27174,Paid
928,928,2024-05-31,7612,Paid
929,929,2023-08-21,21646,Paid
930,930,2026-01-21,16533,Paid
931,931,2023-08-01,10856,Paid
932,932,2022-08-14,45861,Paid
933,933,2024-04-14,117,Paid
934,934,2026-03-29,8158,Paid
935,935,2022-09-30,12096,Failed
936,936,2022-05-23,28490,Paid
937,937,2022-06-14,20817,Paid
938,938,2022-11-14,28934,Paid
939,939,2022-08-11,26085,Paid
940,940,2023-01-17,23422,Paid
941,941,2023-03-07,2346,Paid
942,942,2023-12-24,47112,Paid
943,943,2022-08-11,26948,Refunded
944,944,2024-04-15,14345,Paid
945,945,2024-11-29,20262,Paid
946,946,2024-10-16,33006,Paid
947,947,2025-10-04,23473,Refunded
948,948,2025-06-02,25535,Paid
949,949,2024-06-24,37160,Refunded
950,950,2024-11-15,21626,Paid
951,951,2025-07-17,35749,Paid
952,952,2024-03-26,6549,Paid
953,953,2025-07-18,15526,Paid
954,954,2026-01-23,8400,Paid
955,955,2023-08-05,18909,Refunded
956,956,2023-09-03,42454,Refunded
957,957,2025-05-28,16142,Failed
958,958,2024-04-27,42324,Paid
959,959,2024-02-19,18573,Paid
960,960,2025-12-14,23583,Paid
961,961,2024-07-27,3488,Paid
962,962,2022-06-12,31824,Paid
963,963,2024-03-11,22283,Paid
964,964,2024-04-21,35522,Paid
965,965,2025-03-10,5946,Paid
966,966,2023-06-26,44855,Refunded
967,967,2026-01-06,40545,Refunded
968,968,2023-05-28,44039,Paid
969,969,2026-03-15,16302,Paid
970,970,2023-04-11,6968,Failed
971,971,2023-07-22,701,Paid
972,972,2023-07-04,26106,Paid
973,973,2026-01-13,27430,Paid
974,974,2024-01-02,9956,Failed
975,975,2025-02-24,10522,Paid
976,976,2022-06-22,45471,Failed
977,977,2024-01-29,30471,Failed
978,978,2026-05-19,8199,Paid
979,979,2026-04-26,11784,Paid
980,980,2023-05-03,22870,Paid
981,981,2025-11-14,13557,Paid
982,982,2026-01-21,1800,Paid
983,983,2025-07-19,43446,Paid
984,984,2025-05-16,25005,Paid
985,985,2024-07-29,4633,Paid
986,986,2024-12-14,42920,Paid
987,987,2025-01-29,26728,Paid
988,988,2025-10-28,9205,Paid
989,989,2022-11-06,46536,Paid
990,990,2022-11-10,23625,Paid
991,991,2023-03-10,6605,Paid
992,992,2022-10-30,18567,Paid
993,993,2024-02-03,14230,Paid
994,994,2023-07-21,4703,Paid
995,995,2026-04-05,20187,Failed
996,996,2026-01-07,44313,Paid
997,997,2022-11-26,19699,Paid
998,998,2024-01-22,42575,Paid
999,999,2025-07-30,24946,Paid
1000,1000,2026-04-10,36720,Paid
1001,1001,2023-02-28,2435,Paid
1002,1002,2022-07-31,32501,Paid
1003,1003,2025-02-09,49577,Paid
1004,1004,2025-05-26,30350,Paid
1005,1005,2024-06-28,11460,Paid
1006,1006,2026-03-18,11336,Paid
1007,1007,2023-11-23,5950,Paid
1008,1008,2026-01-11,48918,Paid
1009,1009,2023-12-19,5878,Paid
1010,1010,2022-08-05,34939,Paid
1011,1011,2024-12-06,41355,Paid
1012,1012,2023-01-25,45477,Refunded
1013,1013,2025-05-18,32836,Paid
1014,1014,2024-04-18,34865,Paid
1015,1015,2022-07-14,19562,Paid
1016,1016,2023-12-05,48900,Paid
1017,1017,2026-02-03,34167,Paid
1018,1018,2022-06-06,39390,Paid
1019,1019,2023-12-23,19748,Paid
1020,1020,2025-03-06,10863,Paid
1021,1021,2024-01-31,24557,Paid
1022,1022,2023-05-13,11727,Paid
1023,1023,2024-05-30,48928,Paid
1024,1024,2022-07-12,27831,Paid
1025,1025,2022-07-15,29021,Paid
1026,1026,2025-12-17,49601,Refunded
1027,1027,2025-07-18,8215,Paid
1028,1028,2022-12-23,25596,Paid
1029,1029,2022-10-28,49140,Paid
1030,1030,2023-05-12,1599,Paid
1031,1031,2023-01-19,36887,Paid
1032,1032,2025-03-22,13441,Paid
1033,1033,2022-07-29,47981,Paid
1034,1034,2025-09-24,31351,Paid
1035,1035,2024-03-10,21340,Paid
1036,1036,2025-02-06,12905,Paid
1037,1037,2023-08-31,3113,Paid
1038,1038,2023-06-06,47095,Paid
1039,1039,2024-12-02,33954,Paid
1040,1040,2026-04-16,48939,Failed
1041,1041,2023-10-11,18711,Paid
1042,1042,2022-11-11,38561,Paid
1043,1043,2025-07-20,4885,Paid
1044,1044,2025-05-31,43250,Paid
1045,1045,2024-05-26,32878,Paid
1046,1046,2024-12-04,47754,Refunded
1047,1047,2024-11-06,10906,Failed
1048,1048,2025-04-03,20136,Paid
1049,1049,2025-05-19,43663,Paid
1050,1050,2022-08-08,32198,Paid
1051,1051,2022-12-25,34472,Paid
1052,1052,2023-09-07,26982,Paid
1053,1053,2023-07-21,19789,Paid
1054,1054,2026-02-16,2982,Paid
1055,1055,2024-02-11,2943,Paid
1056,1056,2023-10-13,35429,Refunded
1057,1057,2024-09-16,10184,Paid
1058,1058,2024-03-27,2239,Paid
1059,1059,2025-10-12,34990,Paid
1060,1060,2022-06-05,1505,Paid
1061,1061,2023-12-10,34530,Paid
1062,1062,2025-02-25,15088,Paid
1063,1063,2025-01-28,22274,Refunded
1064,1064,2026-04-23,40374,Paid
1065,1065,2022-09-26,39175,Paid
1066,1066,2024-06-17,9790,Paid
1067,1067,2023-02-11,46161,Refunded
1068,1068,2025-11-14,48587,Failed
1069,1069,2024-07-28,36596,Paid
1070,1070,2023-03-01,38679,Paid
1071,1071,2023-07-04,13894,Paid
1072,1072,2023-12-05,46540,Paid
1073,1073,2024-11-30,3078,Paid
1074,1074,2023-10-26,5571,Paid
1075,1075,2025-11-12,7050,Paid
1076,1076,2025-06-05,26761,Paid
1077,1077,2025-08-19,8869,Paid
1078,1078,2023-03-31,19151,Paid
1079,1079,2024-06-14,46677,Paid
1080,1080,2022-07-29,49964,Paid
1081,1081,2024-04-08,956,Paid
1082,1082,2024-05-19,37084,Paid
1083,1083,2026-04-20,12799,Paid
1084,1084,2026-03-13,4412,Paid
1085,1085,2024-01-09,12138,Paid
1086,1086,2023-02-15,6185,Paid
1087,1087,2023-06-12,48942,Paid
1088,1088,2024-04-23,38155,Paid
1089,1089,2023-03-08,4020,Paid
1090,1090,2022-05-26,17731,Paid
1091,1091,2025-01-23,9902,Paid
1092,1092,2024-05-09,24900,Paid
1093,1093,2023-10-06,19132,Paid
1094,1094,2024-11-26,2170,Paid
1095,1095,2025-07-13,303,Failed
1096,1096,2026-04-24,23099,Paid
1097,1097,2023-10-16,24246,Paid
1098,1098,2023-09-09,22913,Paid
1099,1099,2024-04-19,14900,Paid
1100,1100,2026-04-25,48997,Paid
1101,1101,2026-05-08,27855,Paid
1102,1102,2026-04-18,44802,Paid
1103,1103,2023-11-23,5192,Paid
1104,1104,2023-07-12,44047,Paid
1105,1105,2024-02-16,18647,Paid
1106,1106,2024-10-02,22100,Paid
1107,1107,2024-08-15,32890,Paid
1108,1108,2025-08-23,17443,Paid
1109,1109,2023-08-14,2968,Paid
1110,1110,2023-03-26,31568,Paid
1111,1111,2023-08-28,24158,Paid
1112,1112,2023-03-03,35361,Paid
1113,1113,2025-08-26,2103,Refunded
1114,1114,2024-10-30,22264,Paid
1115,1115,2023-01-16,16965,Paid
1116,1116,2025-06-28,20449,Paid
1117,1117,2024-02-09,41533,Paid
1118,1118,2022-09-27,47432,Paid
1119,1119,2024-01-19,21927,Paid
1120,1120,2025-02-15,14912,Paid
1121,1121,2023-07-11,29909,Paid
1122,1122,2024-04-11,44269,Paid
1123,1123,2024-07-12,894,Refunded
1124,1124,2022-06-14,41387,Paid
1125,1125,2023-01-28,17825,Paid
1126,1126,2023-06-11,30268,Refunded
1127,1127,2025-04-15,39139,Paid
1128,1128,2026-04-17,32464,Paid
1129,1129,2024-01-04,25138,Failed
1130,1130,2023-01-26,21503,Paid
1131,1131,2025-03-17,2098,Failed
1132,1132,2023-06-12,37066,Paid
1133,1133,2023-04-24,33600,Paid
1134,1134,2022-05-26,30154,Paid
1135,1135,2026-02-01,13440,Paid
1136,1136,2023-04-27,9808,Paid
1137,1137,2024-09-24,46993,Refunded
1138,1138,2024-07-17,41768,Paid
1139,1139,2023-10-26,17012,Paid
1140,1140,2024-08-20,48356,Paid
1141,1141,2025-05-06,14856,Paid
1142,1142,2025-09-01,40267,Failed
1143,1143,2022-10-27,5145,Paid
1144,1144,2023-01-17,33785,Paid
1145,1145,2023-01-01,38338,Paid
1146,1146,2025-10-10,36322,Paid
1147,1147,2025-06-03,20017,Paid
1148,1148,2022-10-08,24944,Paid
1149,1149,2024-07-31,11784,Paid
1150,1150,2025-01-25,24941,Paid
1151,1151,2023-02-23,24738,Paid
1152,1152,2024-06-08,36997,Paid
1153,1153,2023-07-08,12748,Paid
1154,1154,2024-01-17,37767,Paid
1155,1155,2023-11-05,15625,Paid
1156,1156,2023-11-18,19691,Paid
1157,1157,2022-07-24,10926,Paid
1158,1158,2022-09-30,33413,Paid
1159,1159,2022-07-08,49181,Paid
1160,1160,2024-03-11,28355,Paid
1161,1161,2024-05-11,31780,Paid
1162,1162,2025-02-06,45676,Paid
1163,1163,2023-06-18,49952,Paid
1164,1164,2025-05-07,14918,Paid
1165,1165,2023-09-29,15015,Paid
1166,1166,2023-10-31,19819,Paid
1167,1167,2022-07-11,39908,Paid
1168,1168,2024-09-24,3540,Paid
1169,1169,2023-11-24,2763,Paid
1170,1170,2024-01-11,32646,Paid
1171,1171,2024-06-17,6460,Paid
1172,1172,2023-09-06,29281,Paid
1173,1173,2026-02-19,43907,Paid
1174,1174,2023-11-28,12631,Paid
1175,1175,2024-04-28,39188,Paid
1176,1176,2025-03-26,178,Paid
1177,1177,2026-05-19,5528,Paid
1178,1178,2025-05-04,23478,Paid
1179,1179,2025-04-23,31335,Paid
1180,1180,2023-05-18,26696,Paid
1181,1181,2025-01-26,7692,Paid
1182,1182,2025-10-11,46357,Paid
1183,1183,2024-09-16,24259,Paid
1184,1184,2023-07-05,21384,Paid
1185,1185,2025-01-15,15733,Paid
1186,1186,2024-05-27,22390,Paid
1187,1187,2023-01-28,29539,Paid
1188,1188,2025-10-31,20211,Paid
1189,1189,2023-02-08,42479,Paid
1190,1190,2025-10-21,20002,Paid
1191,1191,2025-09-03,37282,Refunded
1192,1192,2025-07-14,4340,Failed
1193,1193,2023-09-04,6928,Paid
1194,1194,2023-10-25,23918,Paid
1195,1195,2022-07-03,34326,Paid
1196,1196,2025-05-20,10092,Paid
1197,1197,2023-08-08,33430,Paid
1198,1198,2024-05-07,3738,Paid
1199,1199,2026-05-15,32413,Paid
1200,1200,2025-04-19,26208,Paid
1201,1201,2024-09-28,2414,Paid
1202,1202,2023-06-15,39884,Paid
1203,1203,2023-08-04,10818,Paid
1204,1204,2024-04-27,44509,Paid
1205,1205,2026-02-05,5134,Paid
1206,1206,2024-04-15,43531,Paid
1207,1207,2025-12-11,838,Paid
1208,1208,2022-07-24,46571,Paid
1209,1209,2025-10-20,2201,Paid
1210,1210,2023-12-13,45714,Paid
1211,1211,2023-10-26,2003,Paid
1212,1212,2023-07-22,42928,Paid
1213,1213,2022-08-07,1723,Paid
1214,1214,2022-05-25,25970,Paid
1215,1215,2024-01-25,21653,Paid
1216,1216,2024-05-22,22975,Paid
1217,1217,2025-12-03,28296,Paid
1218,1218,2023-07-25,20484,Paid
1219,1219,2026-05-12,34327,Paid
1220,1220,2024-12-16,27654,Paid
1221,1221,2023-12-28,33596,Paid
1222,1222,2023-10-15,26183,Paid
1223,1223,2025-04-24,47935,Paid
1224,1224,2024-09-29,19857,Refunded
1225,1225,2024-02-05,4156,Failed
1226,1226,2026-04-06,48451,Paid
1227,1227,2023-12-22,556,Paid
1228,1228,2025-10-05,10834,Paid
1229,1229,2022-06-22,48253,Paid
1230,1230,2024-04-19,8870,Paid
1231,1231,2025-11-20,29271,Paid
1232,1232,2026-03-02,26265,Paid
1233,1233,2023-08-25,9034,Paid
1234,1234,2025-04-02,9965,Paid
1235,1235,2022-08-28,45306,Paid
1236,1236,2023-10-31,1369,Paid
1237,1237,2023-09-24,3533,Paid
1238,1238,2026-03-16,11936,Paid
1239,1239,2025-06-11,38593,Paid
1240,1240,2022-10-23,22335,Paid
1241,1241,2023-10-09,28056,Paid
1242,1242,2023-07-08,18279,Paid
1243,1243,2024-11-17,25844,Paid
1244,1244,2025-07-21,17510,Refunded
1245,1245,2023-03-24,33240,Paid
1246,1246,2024-10-27,14736,Paid
1247,1247,2025-03-04,22134,Paid
1248,1248,2022-05-25,32483,Paid
1249,1249,2025-10-04,14729,Paid
1250,1250,2024-10-31,27030,Paid
1251,1251,2022-10-05,16304,Refunded
1252,1252,2026-02-14,9953,Paid
1253,1253,2024-07-21,34640,Refunded
1254,1254,2025-11-24,29323,Refunded
1255,1255,2022-11-27,45096,Paid
1256,1256,2023-03-04,3292,Paid
1257,1257,2024-01-12,30459,Paid
1258,1258,2023-09-07,20520,Refunded
1259,1259,2025-12-29,32296,Paid
1260,1260,2026-04-02,24279,Paid
1261,1261,2026-01-17,304,Paid
1262,1262,2023-02-09,20286,Refunded
1263,1263,2022-08-21,23838,Paid
1264,1264,2024-04-01,37089,Paid
1265,1265,2022-06-20,30602,Paid
1266,1266,2023-12-05,23424,Paid
1267,1267,2024-09-06,9592,Paid
1268,1268,2022-06-10,3338,Failed
1269,1269,2023-11-15,2595,Refunded
1270,1270,2022-10-25,12999,Paid
1271,1271,2023-01-30,9622,Paid
1272,1272,2023-12-18,7804,Paid
1273,1273,2024-08-19,34485,Paid
1274,1274,2024-12-31,23663,Paid
1275,1275,2022-10-10,23009,Paid
1276,1276,2025-11-02,15172,Paid
1277,1277,2023-02-24,46454,Paid
1278,1278,2024-12-14,38373,Failed
1279,1279,2025-04-18,35001,Paid
1280,1280,2024-12-11,21780,Paid
1281,1281,2025-03-22,10614,Refunded
1282,1282,2025-02-25,26630,Paid
1283,1283,2023-09-12,43296,Paid
1284,1284,2023-11-15,4433,Paid
1285,1285,2025-05-27,2400,Paid
1286,1286,2022-09-27,3442,Paid
1287,1287,2024-09-20,47461,Paid
1288,1288,2024-03-16,31118,Paid
1289,1289,2025-06-18,317,Failed
1290,1290,2022-12-17,48906,Paid
1291,1291,2026-02-13,3094,Paid
1292,1292,2022-10-12,15314,Paid
1293,1293,2026-04-03,25804,Paid
1294,1294,2023-02-08,38765,Paid
1295,1295,2023-10-23,35844,Paid
1296,1296,2026-02-23,5427,Paid
1297,1297,2024-10-05,32481,Paid
1298,1298,2023-12-28,33812,Paid
1299,1299,2025-07-10,43339,Paid
1300,1300,2024-02-12,12983,Paid
1301,1301,2023-05-29,44743,Paid
1302,1302,2026-01-17,47832,Refunded
1303,1303,2024-08-09,10011,Paid
1304,1304,2023-08-27,7372,Paid
1305,1305,2022-06-01,24376,Paid
1306,1306,2023-02-07,31326,Paid
1307,1307,2023-02-10,39704,Paid
1308,1308,2023-03-04,28289,Failed
1309,1309,2023-12-09,32608,Paid
1310,1310,2025-03-21,27198,Paid
1311,1311,2024-01-10,10417,Paid
1312,1312,2023-12-03,37670,Paid
1313,1313,2024-05-04,25271,Paid
1314,1314,2023-10-31,34194,Failed
1315,1315,2023-11-02,13534,Paid
1316,1316,2025-07-12,1175,Paid
1317,1317,2026-04-24,26148,Paid
1318,1318,2025-11-18,8039,Paid
1319,1319,2025-03-25,15680,Paid
1320,1320,2023-11-25,18641,Paid
1321,1321,2023-09-25,5801,Paid
1322,1322,2024-09-20,8995,Paid
1323,1323,2023-02-25,8121,Paid
1324,1324,2025-11-08,30377,Paid
1325,1325,2026-01-23,35189,Paid
1326,1326,2023-01-26,9518,Refunded
1327,1327,2023-04-28,770,Paid
1328,1328,2025-08-17,28506,Paid
1329,1329,2023-11-17,45110,Paid
1330,1330,2024-06-28,38031,Paid
1331,1331,2025-02-05,45366,Paid
1332,1332,2022-10-04,9028,Paid
1333,1333,2025-01-14,5434,Paid
1334,1334,2023-11-15,14241,Paid
1335,1335,2023-12-24,7643,Refunded
1336,1336,2025-08-21,34645,Paid
1337,1337,2024-09-06,46514,Paid
1338,1338,2023-05-17,29743,Paid
1339,1339,2025-12-08,11781,Paid
1340,1340,2024-03-06,7884,Paid
1341,1341,2026-04-20,10441,Paid
1342,1342,2025-03-11,3781,Paid
1343,1343,2022-05-23,5241,Paid
1344,1344,2023-10-12,39645,Paid
1345,1345,2024-09-20,12023,Paid
1346,1346,2022-10-28,6490,Paid
1347,1347,2023-05-27,2720,Paid
1348,1348,2024-08-30,29597,Paid
1349,1349,2022-10-13,3644,Paid
1350,1350,2023-11-14,34888,Paid
1351,1351,2025-06-04,39782,Paid
1352,1352,2023-12-15,38771,Paid
1353,1353,2022-11-04,26295,Refunded
1354,1354,2024-09-08,30539,Paid
1355,1355,2025-06-23,40694,Paid
1356,1356,2024-12-29,9330,Paid
1357,1357,2024-11-29,20943,Paid
1358,1358,2026-01-19,32025,Paid
1359,1359,2023-01-03,36802,Paid
1360,1360,2025-07-28,1052,Paid
1361,1361,2026-02-01,25831,Paid
1362,1362,2024-08-06,17065,Paid
1363,1363,2023-03-08,29372,Paid
1364,1364,2025-03-11,2246,Paid
1365,1365,2023-07-02,34979,Paid
1366,1366,2025-10-01,48429,Paid
1367,1367,2023-12-23,1828,Paid
1368,1368,2023-10-17,35878,Paid
1369,1369,2023-03-03,7695,Paid
1370,1370,2022-11-01,31034,Paid
1371,1371,2022-11-24,11032,Paid
1372,1372,2025-03-10,15909,Paid
1373,1373,2024-03-05,17657,Failed
1374,1374,2025-05-30,19480,Paid
1375,1375,2023-02-03,43241,Paid
1376,1376,2024-06-15,4588,Paid
1377,1377,2024-07-01,37262,Paid
1378,1378,2023-11-12,27663,Paid
1379,1379,2025-08-29,33944,Paid
1380,1380,2026-04-16,5937,Paid
1381,1381,2023-03-30,40553,Paid
1382,1382,2022-08-15,32319,Paid
1383,1383,2025-09-03,16133,Paid
1384,1384,2024-04-22,22816,Paid
1385,1385,2025-01-15,11021,Refunded
1386,1386,2022-10-30,30884,Paid
1387,1387,2024-01-20,27044,Paid
1388,1388,2022-07-30,42706,Paid
1389,1389,2025-08-30,2487,Refunded
1390,1390,2024-04-20,36946,Paid
1391,1391,2023-04-25,911,Paid
1392,1392,2023-12-02,46268,Paid
1393,1393,2024-10-11,8016,Paid
1394,1394,2023-04-01,31182,Paid
1395,1395,2026-02-04,23958,Paid
1396,1396,2023-08-01,22864,Paid
1397,1397,2025-02-05,14636,Refunded
1398,1398,2022-12-26,32565,Paid
1399,1399,2024-02-11,716,Paid
1400,1400,2025-01-14,13557,Failed
1401,1401,2024-10-17,20940,Paid
1402,1402,2025-09-22,15581,Paid
1403,1403,2023-09-18,43233,Paid
1404,1404,2022-11-26,2412,Failed
1405,1405,2023-07-26,8602,Paid
1406,1406,2025-03-13,39769,Paid
1407,1407,2023-07-19,45211,Refunded
1408,1408,2025-01-04,39709,Paid
1409,1409,2025-02-27,13291,Paid
1410,1410,2025-07-18,786,Paid
1411,1411,2024-04-06,36082,Paid
1412,1412,2025-03-13,5837,Paid
1413,1413,2025-09-05,24155,Paid
1414,1414,2024-08-11,21208,Failed
1415,1415,2024-04-08,10345,Refunded
1416,1416,2024-03-27,29613,Paid
1417,1417,2023-02-04,31126,Paid
1418,1418,2022-08-31,29610,Paid
1419,1419,2025-02-12,38924,Paid
1420,1420,2022-07-14,16654,Paid
1421,1421,2023-05-05,25482,Paid
1422,1422,2022-11-29,11773,Paid
1423,1423,2023-06-21,3355,Paid
1424,1424,2024-06-11,11043,Paid
1425,1425,2023-05-28,35628,Paid
1426,1426,2023-10-31,36945,Refunded
1427,1427,2025-05-20,34483,Paid
1428,1428,2025-02-09,10659,Paid
1429,1429,2025-03-13,24286,Refunded
1430,1430,2024-09-04,40019,Refunded
1431,1431,2023-04-16,29467,Paid
1432,1432,2024-02-10,34666,Paid
1433,1433,2025-03-28,6485,Refunded
1434,1434,2024-09-11,3352,Paid
1435,1435,2025-09-06,47944,Paid
1436,1436,2022-08-13,40670,Paid
1437,1437,2023-02-12,49475,Paid
1438,1438,2025-04-27,46290,Paid
1439,1439,2024-07-01,27054,Paid
1440,1440,2022-08-26,49670,Paid
1441,1441,2024-05-30,11415,Paid
1442,1442,2025-04-23,3648,Paid
1443,1443,2024-11-14,18973,Refunded
1444,1444,2024-06-30,36412,Paid
1445,1445,2024-10-28,999,Failed
1446,1446,2023-08-28,5628,Paid
1447,1447,2024-05-11,19417,Paid
1448,1448,2023-02-23,35871,Failed
1449,1449,2024-08-20,2448,Paid
1450,1450,2025-05-28,9687,Paid
1451,1451,2026-05-07,5400,Paid
1452,1452,2024-05-12,28146,Paid
1453,1453,2026-04-06,15009,Paid
1454,1454,2022-10-17,49955,Paid
1455,1455,2022-08-01,49631,Paid
1456,1456,2024-01-07,41707,Paid
1457,1457,2023-11-21,34761,Paid
1458,1458,2024-06-30,1415,Paid
1459,1459,2022-07-08,30821,Paid
1460,1460,2024-12-22,49861,Paid
1461,1461,2025-09-10,27824,Paid
1462,1462,2022-10-20,3305,Paid
1463,1463,2022-09-12,11385,Failed
1464,1464,2024-04-29,16057,Paid
